"시도별(1)","설립주체별(1)","학교현황별(1)","학교현황별(2)",시점,데이터
"전라남도","사립","입학자수 (명)","여자",2013,75
"전라남도","사립","입학자수 (명)","여자",2014,82
"전라남도","사립","입학자수 (명)","여자",2015,76
"전라남도","사립","입학자수 (명)","여자",2016,105
"전라남도","사립","입학자수 (명)","여자",2017,122
"전라남도","사립","입학자수 (명)","여자",2018,118
"전라남도","사립","입학자수 (명)","여자",2019,128
"전라남도","사립","입학자수 (명)","여자",2020,119
"전라남도","사립","입학자수 (명)","여자",2021,125
"전라남도","사립","입학자수 (명)","여자",2022,110
"전라남도","사립","졸업자수 (명)","소계",2013,501
"전라남도","사립","졸업자수 (명)","소계",2014,390
"전라남도","사립","졸업자수 (명)","소계",2015,294
"전라남도","사립","졸업자수 (명)","소계",2016,246
"전라남도","사립","졸업자수 (명)","소계",2017,232
"전라남도","사립","졸업자수 (명)","소계",2018,207
"전라남도","사립","졸업자수 (명)","소계",2019,201
"전라남도","사립","졸업자수 (명)","소계",2020,227
"전라남도","사립","졸업자수 (명)","소계",2021,202
"전라남도","사립","졸업자수 (명)","소계",2022,220
"전라남도","사립","졸업자수 (명)","여자",2013,226
"전라남도","사립","졸업자수 (명)","여자",2014,185
"전라남도","사립","졸업자수 (명)","여자",2015,149
"전라남도","사립","졸업자수 (명)","여자",2016,113
"전라남도","사립","졸업자수 (명)","여자",2017,100
"전라남도","사립","졸업자수 (명)","여자",2018,98
"전라남도","사립","졸업자수 (명)","여자",2019,86
"전라남도","사립","졸업자수 (명)","여자",2020,99
"전라남도","사립","졸업자수 (명)","여자",2021,94
"전라남도","사립","졸업자수 (명)","여자",2022,102
"전라남도","사립","교실수 (개)","소계",2013,62
"전라남도","사립","교실수 (개)","소계",2014,76
"전라남도","사립","교실수 (개)","소계",2015,127
"전라남도","사립","교실수 (개)","소계",2016,111
"전라남도","사립","교실수 (개)","소계",2017,114
"전라남도","사립","교실수 (개)","소계",2018,116
"전라남도","사립","교실수 (개)","소계",2019,116
"전라남도","사립","교실수 (개)","소계",2020,116
"전라남도","사립","교실수 (개)","소계",2021,120
"전라남도","사립","교실수 (개)","소계",2022,120
"전라남도","사립","교실수 (개)","정규교실",2013,62
"전라남도","사립","교실수 (개)","정규교실",2014,76
"전라남도","사립","교실수 (개)","가·대용교실",2013,-
"전라남도","사립","교실수 (개)","가·대용교실",2014,-
"전라남도","사립","교실수 (개)","일반교실",2015,70
"전라남도","사립","교실수 (개)","일반교실",2016,50
"전라남도","사립","교실수 (개)","일반교실",2017,57
"전라남도","사립","교실수 (개)","일반교실",2018,58
"전라남도","사립","교실수 (개)","일반교실",2019,58
"전라남도","사립","교실수 (개)","일반교실",2020,59
"전라남도","사립","교실수 (개)","일반교실",2021,54
"전라남도","사립","교실수 (개)","일반교실",2022,54
"전라남도","사립","교실수 (개)","교과교실",2015,18
"전라남도","사립","교실수 (개)","교과교실",2016,20
"전라남도","사립","교실수 (개)","교과교실",2017,20
"전라남도","사립","교실수 (개)","교과교실",2018,18
"전라남도","사립","교실수 (개)","교과교실",2019,18
"전라남도","사립","교실수 (개)","교과교실",2020,18
"전라남도","사립","교실수 (개)","교과교실",2021,19
"전라남도","사립","교실수 (개)","교과교실",2022,19
"전라남도","사립","교실수 (개)","특별교실",2015,39
"전라남도","사립","교실수 (개)","특별교실",2016,41
"전라남도","사립","교실수 (개)","특별교실",2017,37
"전라남도","사립","교실수 (개)","특별교실",2018,40
"전라남도","사립","교실수 (개)","특별교실",2019,40
"전라남도","사립","교실수 (개)","특별교실",2020,39
"전라남도","사립","교실수 (개)","특별교실",2021,47
"전라남도","사립","교실수 (개)","특별교실",2022,47
"전라남도","사립","교실수 (개)","수준별교실",2015,-
"전라남도","사립","교실수 (개)","수준별교실",2016,-
"전라남도","사립","교실수 (개)","수준별교실",2017,-
"전라남도","사립","교실수 (개)","수준별교실",2018,0
"전라남도","사립","교실수 (개)","수준별교실",2019,0
"전라남도","사립","교실수 (개)","수준별교실",2020,-
"전라남도","사립","교실수 (개)","수준별교실",2021,-
"전라남도","사립","교실수 (개)","수준별교실",2022,-
"경상북도","계","학교수 (개)","소계",2013,477
"경상북도","계","학교수 (개)","소계",2014,478
"경상북도","계","학교수 (개)","소계",2015,476
"경상북도","계","학교수 (개)","소계",2016,469
"경상북도","계","학교수 (개)","소계",2017,468
"경상북도","계","학교수 (개)","소계",2018,470
"경상북도","계","학교수 (개)","소계",2019,471
"경상북도","계","학교수 (개)","소계",2020,473
"경상북도","계","학교수 (개)","소계",2021,473
"경상북도","계","학교수 (개)","소계",2022,473
"경상북도","계","학급수 (개)","소계",2013,6404
"경상북도","계","학급수 (개)","소계",2014,6331
"경상북도","계","학급수 (개)","소계",2015,6305
"경상북도","계","학급수 (개)","소계",2016,6242
"경상북도","계","학급수 (개)","소계",2017,6211
"경상북도","계","학급수 (개)","소계",2018,6291
"경상북도","계","학급수 (개)","소계",2019,6433
"경상북도","계","학급수 (개)","소계",2020,6407
"경상북도","계","학급수 (개)","소계",2021,6428
"경상북도","계","학급수 (개)","소계",2022,6598
"경상북도","계","학생수 (명)","소계",2013,135237
"경상북도","계","학생수 (명)","소계",2014,131307
"경상북도","계","학생수 (명)","소계",2015,129743
"경상북도","계","학생수 (명)","소계",2016,127825
"경상북도","계","학생수 (명)","소계",2017,127642
"경상북도","계","학생수 (명)","소계",2018,129290
"경상북도","계","학생수 (명)","소계",2019,131374
"경상북도","계","학생수 (명)","소계",2020,129079
"경상북도","계","학생수 (명)","소계",2021,127912
"경상북도","계","학생수 (명)","소계",2022,127385
"경상북도","계","학생수 (명)","여자",2013,64015
"경상북도","계","학생수 (명)","여자",2014,62239
"경상북도","계","학생수 (명)","여자",2015,61816
"경상북도","계","학생수 (명)","여자",2016,60990
"경상북도","계","학생수 (명)","여자",2017,61104
"경상북도","계","학생수 (명)","여자",2018,61963
"경상북도","계","학생수 (명)","여자",2019,63182
"경상북도","계","학생수 (명)","여자",2020,62083
"경상북도","계","학생수 (명)","여자",2021,61594
"경상북도","계","학생수 (명)","여자",2022,61608
"경상북도","계","교원수 (명)","소계",2013,10015
"경상북도","계","교원수 (명)","소계",2014,10036
"경상북도","계","교원수 (명)","소계",2015,10059
"경상북도","계","교원수 (명)","소계",2016,10016
"경상북도","계","교원수 (명)","소계",2017,10021
"경상북도","계","교원수 (명)","소계",2018,10168
"경상북도","계","교원수 (명)","소계",2019,10257
"경상북도","계","교원수 (명)","소계",2020,10324
"경상북도","계","교원수 (명)","소계",2021,10586
"경상북도","계","교원수 (명)","소계",2022,10872
"경상북도","계","교원수 (명)","여자",2013,6278
"경상북도","계","교원수 (명)","여자",2014,6357
"경상북도","계","교원수 (명)","여자",2015,6392
"경상북도","계","교원수 (명)","여자",2016,6412
"경상북도","계","교원수 (명)","여자",2017,6419
"경상북도","계","교원수 (명)","여자",2018,6527
"경상북도","계","교원수 (명)","여자",2019,6560
"경상북도","계","교원수 (명)","여자",2020,6570
"경상북도","계","교원수 (명)","여자",2021,6737
"경상북도","계","교원수 (명)","여자",2022,6908
"경상북도","계","직원수 (명)","소계",2013,1946
"경상북도","계","직원수 (명)","소계",2014,1949
"경상북도","계","직원수 (명)","소계",2015,1861
"경상북도","계","직원수 (명)","소계",2016,1962
"경상북도","계","직원수 (명)","소계",2017,1886
"경상북도","계","직원수 (명)","소계",2018,1861
"경상북도","계","직원수 (명)","소계",2019,1884
"경상북도","계","직원수 (명)","소계",2020,1827
"경상북도","계","직원수 (명)","소계",2021,1816
"경상북도","계","직원수 (명)","소계",2022,1861
"경상북도","계","직원수 (명)","여자",2013,886
"경상북도","계","직원수 (명)","여자",2014,895
"경상북도","계","직원수 (명)","여자",2015,884
"경상북도","계","직원수 (명)","여자",2016,912
"경상북도","계","직원수 (명)","여자",2017,911
"경상북도","계","직원수 (명)","여자",2018,893
"경상북도","계","직원수 (명)","여자",2019,920
"경상북도","계","직원수 (명)","여자",2020,926
"경상북도","계","직원수 (명)","여자",2021,993
"경상북도","계","직원수 (명)","여자",2022,1041
"경상북도","계","입학자수 (명)","소계",2013,21074
"경상북도","계","입학자수 (명)","소계",2014,22931
"경상북도","계","입학자수 (명)","소계",2015,22955
"경상북도","계","입학자수 (명)","소계",2016,20880
"경상북도","계","입학자수 (명)","소계",2017,21793
"경상북도","계","입학자수 (명)","소계",2018,22226
"경상북도","계","입학자수 (명)","소계",2019,22942
"경상북도","계","입학자수 (명)","소계",2020,20676
"경상북도","계","입학자수 (명)","소계",2021,20284
"경상북도","계","입학자수 (명)","소계",2022,20574
"경상북도","계","입학자수 (명)","여자",2013,10052
"경상북도","계","입학자수 (명)","여자",2014,10988
"경상북도","계","입학자수 (명)","여자",2015,11025
"경상북도","계","입학자수 (명)","여자",2016,9987
"경상북도","계","입학자수 (명)","여자",2017,10508
"경상북도","계","입학자수 (명)","여자",2018,10699
"경상북도","계","입학자수 (명)","여자",2019,11028
"경상북도","계","입학자수 (명)","여자",2020,9979
"경상북도","계","입학자수 (명)","여자",2021,9811
"경상북도","계","입학자수 (명)","여자",2022,10049
"경상북도","계","졸업자수 (명)","소계",2013,30047
"경상북도","계","졸업자수 (명)","소계",2014,26155
"경상북도","계","졸업자수 (명)","소계",2015,22591
"경상북도","계","졸업자수 (명)","소계",2016,22600
"경상북도","계","졸업자수 (명)","소계",2017,21526
"경상북도","계","졸업자수 (명)","소계",2018,20239
"경상북도","계","졸업자수 (명)","소계",2019,20537
"경상북도","계","졸업자수 (명)","소계",2020,22516
"경상북도","계","졸업자수 (명)","소계",2021,21331
"경상북도","계","졸업자수 (명)","소계",2022,20558
"경상북도","계","졸업자수 (명)","여자",2013,14046
"경상북도","계","졸업자수 (명)","여자",2014,12364
"경상북도","계","졸업자수 (명)","여자",2015,10564
"경상북도","계","졸업자수 (명)","여자",2016,10699
"경상북도","계","졸업자수 (명)","여자",2017,10126
"경상북도","계","졸업자수 (명)","여자",2018,9656
"경상북도","계","졸업자수 (명)","여자",2019,9764
"경상북도","계","졸업자수 (명)","여자",2020,10862
"경상북도","계","졸업자수 (명)","여자",2021,10208
"경상북도","계","졸업자수 (명)","여자",2022,9827
"경상북도","계","교실수 (개)","소계",2013,6721
"경상북도","계","교실수 (개)","소계",2014,6758
