"시도별(1)","설립주체별(1)","유치원현황별(1)","유치원현황별(2)",시점,데이터
"제주특별자치도","국립","졸업원아수 (명)","소계",2018,0
"제주특별자치도","국립","졸업원아수 (명)","소계",2019,0
"제주특별자치도","국립","졸업원아수 (명)","소계",2020,-
"제주특별자치도","국립","졸업원아수 (명)","소계",2021,-
"제주특별자치도","국립","졸업원아수 (명)","소계",2022,-
"제주특별자치도","국립","졸업원아수 (명)","여자",2013,-
"제주특별자치도","국립","졸업원아수 (명)","여자",2014,-
"제주특별자치도","국립","졸업원아수 (명)","여자",2015,-
"제주특별자치도","국립","졸업원아수 (명)","여자",2016,-
"제주특별자치도","국립","졸업원아수 (명)","여자",2017,-
"제주특별자치도","국립","졸업원아수 (명)","여자",2018,0
"제주특별자치도","국립","졸업원아수 (명)","여자",2019,0
"제주특별자치도","국립","졸업원아수 (명)","여자",2020,-
"제주특별자치도","국립","졸업원아수 (명)","여자",2021,-
"제주특별자치도","국립","졸업원아수 (명)","여자",2022,-
"제주특별자치도","국립","교실수 (개)","소계",2013,-
"제주특별자치도","국립","교실수 (개)","소계",2014,-
"제주특별자치도","국립","교실수 (개)","소계",2015,-
"제주특별자치도","국립","교실수 (개)","소계",2016,-
"제주특별자치도","국립","교실수 (개)","소계",2017,-
"제주특별자치도","국립","교실수 (개)","소계",2018,0
"제주특별자치도","국립","교실수 (개)","소계",2019,0
"제주특별자치도","국립","교실수 (개)","소계",2020,-
"제주특별자치도","국립","교실수 (개)","소계",2021,-
"제주특별자치도","국립","교실수 (개)","소계",2022,-
"제주특별자치도","국립","교실수 (개)","정규교실",2013,-
"제주특별자치도","국립","교실수 (개)","정규교실",2014,-
"제주특별자치도","국립","교실수 (개)","가·대용교실",2013,-
"제주특별자치도","국립","교실수 (개)","가·대용교실",2014,-
"제주특별자치도","국립","교실수 (개)","일반교실",2015,-
"제주특별자치도","국립","교실수 (개)","일반교실",2016,-
"제주특별자치도","국립","교실수 (개)","일반교실",2017,-
"제주특별자치도","국립","교실수 (개)","일반교실",2018,0
"제주특별자치도","국립","교실수 (개)","일반교실",2019,0
"제주특별자치도","국립","교실수 (개)","일반교실",2020,-
"제주특별자치도","국립","교실수 (개)","일반교실",2021,-
"제주특별자치도","국립","교실수 (개)","일반교실",2022,-
"제주특별자치도","국립","교실수 (개)","교과교실",2015,-
"제주특별자치도","국립","교실수 (개)","교과교실",2016,-
"제주특별자치도","국립","교실수 (개)","교과교실",2017,-
"제주특별자치도","국립","교실수 (개)","교과교실",2018,0
"제주특별자치도","국립","교실수 (개)","교과교실",2019,0
"제주특별자치도","국립","교실수 (개)","교과교실",2020,-
"제주특별자치도","국립","교실수 (개)","교과교실",2021,-
"제주특별자치도","국립","교실수 (개)","교과교실",2022,-
"제주특별자치도","국립","교실수 (개)","특별교실",2015,-
"제주특별자치도","국립","교실수 (개)","특별교실",2016,-
"제주특별자치도","국립","교실수 (개)","특별교실",2017,-
"제주특별자치도","국립","교실수 (개)","특별교실",2018,0
"제주특별자치도","국립","교실수 (개)","특별교실",2019,0
"제주특별자치도","국립","교실수 (개)","특별교실",2020,-
"제주특별자치도","국립","교실수 (개)","특별교실",2021,-
"제주특별자치도","국립","교실수 (개)","특별교실",2022,-
"제주특별자치도","국립","교실수 (개)","수준별교실",2015,-
"제주특별자치도","국립","교실수 (개)","수준별교실",2016,-
"제주특별자치도","국립","교실수 (개)","수준별교실",2017,-
"제주특별자치도","국립","교실수 (개)","수준별교실",2018,0
"제주특별자치도","국립","교실수 (개)","수준별교실",2019,0
"제주특별자치도","국립","교실수 (개)","수준별교실",2020,-
"제주특별자치도","국립","교실수 (개)","수준별교실",2021,-
"제주특별자치도","국립","교실수 (개)","수준별교실",2022,-
"제주특별자치도","공립","유치원수 (개)","소계",2013,90
"제주특별자치도","공립","유치원수 (개)","소계",2014,92
"제주특별자치도","공립","유치원수 (개)","소계",2015,95
"제주특별자치도","공립","유치원수 (개)","소계",2016,96
"제주특별자치도","공립","유치원수 (개)","소계",2017,96
"제주특별자치도","공립","유치원수 (개)","소계",2018,97
"제주특별자치도","공립","유치원수 (개)","소계",2019,101
"제주특별자치도","공립","유치원수 (개)","소계",2020,102
"제주특별자치도","공립","유치원수 (개)","소계",2021,102
"제주특별자치도","공립","유치원수 (개)","소계",2022,102
"제주특별자치도","공립","학급수 (개)","소계",2013,125
"제주특별자치도","공립","학급수 (개)","소계",2014,131
"제주특별자치도","공립","학급수 (개)","소계",2015,137
"제주특별자치도","공립","학급수 (개)","소계",2016,144
"제주특별자치도","공립","학급수 (개)","소계",2017,142
"제주특별자치도","공립","학급수 (개)","소계",2018,151
"제주특별자치도","공립","학급수 (개)","소계",2019,172
"제주특별자치도","공립","학급수 (개)","소계",2020,183
"제주특별자치도","공립","학급수 (개)","소계",2021,194
"제주특별자치도","공립","학급수 (개)","소계",2022,194
"제주특별자치도","공립","원아수 (명)","소계",2013,2187
"제주특별자치도","공립","원아수 (명)","소계",2014,2279
"제주특별자치도","공립","원아수 (명)","소계",2015,2516
"제주특별자치도","공립","원아수 (명)","소계",2016,2818
"제주특별자치도","공립","원아수 (명)","소계",2017,2811
"제주특별자치도","공립","원아수 (명)","소계",2018,2998
"제주특별자치도","공립","원아수 (명)","소계",2019,3183
"제주특별자치도","공립","원아수 (명)","소계",2020,3357
"제주특별자치도","공립","원아수 (명)","소계",2021,3596
"제주특별자치도","공립","원아수 (명)","소계",2022,3578
"제주특별자치도","공립","원아수 (명)","여자",2013,1030
"제주특별자치도","공립","원아수 (명)","여자",2014,1093
"제주특별자치도","공립","원아수 (명)","여자",2015,1166
"제주특별자치도","공립","원아수 (명)","여자",2016,1339
"제주특별자치도","공립","원아수 (명)","여자",2017,1317
"제주특별자치도","공립","원아수 (명)","여자",2018,1435
"제주특별자치도","공립","원아수 (명)","여자",2019,1525
"제주특별자치도","공립","원아수 (명)","여자",2020,1655
"제주특별자치도","공립","원아수 (명)","여자",2021,1721
"제주특별자치도","공립","원아수 (명)","여자",2022,1733
"제주특별자치도","공립","교원수 (명)","소계",2013,231
"제주특별자치도","공립","교원수 (명)","소계",2014,269
"제주특별자치도","공립","교원수 (명)","소계",2015,270
"제주특별자치도","공립","교원수 (명)","소계",2016,295
"제주특별자치도","공립","교원수 (명)","소계",2017,283
"제주특별자치도","공립","교원수 (명)","소계",2018,308
"제주특별자치도","공립","교원수 (명)","소계",2019,198
"제주특별자치도","공립","교원수 (명)","소계",2020,207
"제주특별자치도","공립","교원수 (명)","소계",2021,234
"제주특별자치도","공립","교원수 (명)","소계",2022,244
"제주특별자치도","공립","교원수 (명)","여자",2013,230
"제주특별자치도","공립","교원수 (명)","여자",2014,268
"제주특별자치도","공립","교원수 (명)","여자",2015,269
"제주특별자치도","공립","교원수 (명)","여자",2016,294
"제주특별자치도","공립","교원수 (명)","여자",2017,282
"제주특별자치도","공립","교원수 (명)","여자",2018,306
"제주특별자치도","공립","교원수 (명)","여자",2019,197
"제주특별자치도","공립","교원수 (명)","여자",2020,206
"제주특별자치도","공립","교원수 (명)","여자",2021,230
"제주특별자치도","공립","교원수 (명)","여자",2022,240
"제주특별자치도","공립","직원수 (명)","소계",2013,-
"제주특별자치도","공립","직원수 (명)","소계",2014,-
"제주특별자치도","공립","직원수 (명)","소계",2015,-
"제주특별자치도","공립","직원수 (명)","소계",2016,-
"제주특별자치도","공립","직원수 (명)","소계",2017,-
"제주특별자치도","공립","직원수 (명)","소계",2018,0
"제주특별자치도","공립","직원수 (명)","소계",2019,0
"제주특별자치도","공립","직원수 (명)","소계",2020,-
"제주특별자치도","공립","직원수 (명)","소계",2021,-
"제주특별자치도","공립","직원수 (명)","소계",2022,-
"제주특별자치도","공립","직원수 (명)","여자",2013,-
"제주특별자치도","공립","직원수 (명)","여자",2014,-
"제주특별자치도","공립","직원수 (명)","여자",2015,-
"제주특별자치도","공립","직원수 (명)","여자",2016,-
"제주특별자치도","공립","직원수 (명)","여자",2017,-
"제주특별자치도","공립","직원수 (명)","여자",2018,0
"제주특별자치도","공립","직원수 (명)","여자",2019,0
"제주특별자치도","공립","직원수 (명)","여자",2020,-
"제주특별자치도","공립","직원수 (명)","여자",2021,-
"제주특별자치도","공립","직원수 (명)","여자",2022,-
"제주특별자치도","공립","신입원아수 (명)","소계",2013,1688
"제주특별자치도","공립","신입원아수 (명)","소계",2014,1771
"제주특별자치도","공립","신입원아수 (명)","소계",2015,1931
"제주특별자치도","공립","신입원아수 (명)","소계",2016,2092
"제주특별자치도","공립","신입원아수 (명)","소계",2017,2158
"제주특별자치도","공립","신입원아수 (명)","소계",2018,2518
"제주특별자치도","공립","신입원아수 (명)","소계",2019,2879
"제주특별자치도","공립","신입원아수 (명)","소계",2020,2960
"제주특별자치도","공립","신입원아수 (명)","소계",2021,2998
"제주특별자치도","공립","신입원아수 (명)","소계",2022,2978
"제주특별자치도","공립","신입원아수 (명)","여자",2013,782
"제주특별자치도","공립","신입원아수 (명)","여자",2014,849
"제주특별자치도","공립","신입원아수 (명)","여자",2015,893
"제주특별자치도","공립","신입원아수 (명)","여자",2016,1014
"제주특별자치도","공립","신입원아수 (명)","여자",2017,1025
"제주특별자치도","공립","신입원아수 (명)","여자",2018,1205
"제주특별자치도","공립","신입원아수 (명)","여자",2019,1386
"제주특별자치도","공립","신입원아수 (명)","여자",2020,1457
"제주특별자치도","공립","신입원아수 (명)","여자",2021,1429
"제주특별자치도","공립","신입원아수 (명)","여자",2022,1438
"제주특별자치도","공립","재취원아수 (명)","소계",2013,498
